TimeStamps,AnkleAccelerometer,,,AnkleAngularVelocity,,,AnkleLuminosity,RightPocketAccelerometer,,,RightPocketAngularVelocity,,,RightPocketLuminosity,BeltAccelerometer,,,BeltAngularVelocity,,,BeltLuminosity,NeckAccelerometer,,,NeckAngularVelocity,,,NeckLuminosity,WristAccelerometer,,,WristAngularVelocity,,,WristLuminosity,BrainSensor,Infrared1,Infrared2,Infrared3,Infrared4,Infrared5,Infrared6,Subject,Activity,Trial,
2018-07-05T12:07:50.609171,0.81,2.02,0.082,228.232,-76.951,-85.793,1583.025,-0.541,0.508,0.9,-20.61,15.549,-22.317,27.85,-0.019,0.063,1.142,-14.024,15.793,12.561,1178.671,-0.219,0.263,0.901,50.305,-59.268,15,1373.858,0.609,-0.184,0.82,-63.537,37.927,22.378,334.281,-1736,1,1,0,0,0,0,3,3,1,11
2018-07-05T12:07:50.659806,0.412,1.737,-0.074,231.89,58.293,-121.768,1583.025,-0.689,0.517,1.01,2.439,-3.537,-12.378,27.85,-0.34,0.072,1.071,-17.256,40.061,20,1178.671,-0.219,0.263,0.901,1.524,-15,-11.646,1373.858,0.609,-0.184,0.82,-20.305,40.854,21.768,334.281,-936,1,1,0,0,0,0,3,3,1,11
2018-07-05T12:07:50.702420,0.412,1.737,-0.074,-141.281,81.768,-44.878,1583.025,-0.689,0.517,1.01,16.768,-36.341,4.817,27.85,-0.34,0.072,1.071,-30.427,18.78,13.598,1178.671,-0.116,0.253,0.974,0.549,-2.805,-35.549,1373.858,0.457,-0.342,0.886,20.793,-8.659,5.366,334.281,-401,1,1,0,0,0,0,3,3,1,11
2018-07-05T12:07:50.750549,-0.099,0.244,0.159,-251.463,-163.537,18.415,1583.025,-0.421,0.318,0.92,11.707,-27.866,6.524,27.85,-0.284,-0.112,1.086,12.195,-38.415,-6.159,1178.671,-0.116,0.253,0.974,-31.829,15.488,-12.744,1373.858,0.457,-0.342,0.886,12.622,-22.5,3.11,334.281,-148,1,1,0,0,0,0,3,3,1,11
2018-07-05T12:07:50.797174,-0.099,0.244,0.159,-23.354,-33.232,79.695,1583.025,-0.421,0.318,0.92,-13.415,-2.683,-0.854,27.85,0.083,-0.042,1.073,25.61,-24.817,-2.988,1178.671,-0.506,0.22,0.805,-32.317,-34.878,12.622,1373.858,0.659,-0.354,0.803,-18.476,-1.585,23.415,334.281,-41,1,1,0,0,0,0,3,3,1,11
2018-07-05T12:07:50.845839,0.078,0.966,-0.047,76.159,37.805,-28.841,1583.025,-0.278,0.096,0.699,-12.195,1.341,-8.902,27.85,0.083,-0.042,1.073,18.902,7.439,7.988,1178.671,-0.583,0.202,0.918,-20.183,-3.415,16.768,1373.858,0.516,-0.598,0.675,-47.073,13.11,30.122,334.281,2047,1,1,0,0,0,0,3,3,1,11
2018-07-05T12:07:50.891460,0.159,1.38,0.284,-75.061,-26.159,-84.268,1583.025,-0.572,0.269,1.052,-2.927,2.439,-8.963,27.85,0.018,-0.011,0.86,-12.195,-5.854,-1.707,1178.671,-0.583,0.202,0.918,4.634,14.085,4.268,1373.858,0.516,-0.598,0.675,-30.488,5.427,17.866,334.281,2047,1,1,0,0,0,0,3,3,1,11
2018-07-05T12:07:50.939589,0.159,1.38,0.284,79.512,84.939,18.659,1583.025,-0.572,0.269,1.052,8.963,-0.305,-1.646,27.85,0.018,-0.011,0.86,-33.293,-4.634,-4.451,1178.671,-0.295,0.242,0.831,47.195,-11.28,-5.976,1373.858,0.554,-0.491,0.724,5.915,1.524,6.037,334.281,884,1,1,0,0,0,0,3,3,1,11
2018-07-05T12:07:50.985211,0.119,0.794,0.202,-45.976,-14.085,87.5,1583.025,-0.591,0.432,0.984,12.866,12.195,9.207,27.85,-0.023,-0.199,1.158,1.707,7.744,-4.451,1178.671,-0.295,0.242,0.831,31.768,-28.598,5.244,1373.858,0.554,-0.491,0.724,18.598,18.537,-6.463,334.281,451,1,1,0,0,0,0,3,3,1,11
2018-07-05T12:07:51.032339,0.119,0.794,0.202,-53.902,-11.768,54.207,2286.479,-0.591,0.432,0.984,13.415,11.341,15.549,29.865,-0.183,-0.07,1.13,22.927,27.622,2.561,1178.671,-0.273,0.25,0.825,-11.159,16.037,-1.341,1602.908,0.513,-0.365,0.943,20.244,12.256,-16.585,542.715,-2048,1,1,1,1,0,0,3,3,1,11
2018-07-05T12:07:51.113054,0.193,0.839,0.214,37.561,-0.122,-24.329,2286.479,-0.468,0.397,0.792,-13.049,-4.329,-4.756,29.865,-0.203,0.017,1.007,5,-4.39,3.537,1178.671,-0.383,0.237,0.984,17.012,-12.988,-5.915,1602.908,0.571,-0.289,0.807,24.329,-19.573,-8.11,542.715,-1245,1,1,1,1,0,0,3,3,1,11
2018-07-05T12:07:51.158676,0.17,1.117,0.126,54.878,11.524,-59.146,2286.479,-0.432,0.235,0.822,-10.061,0.915,-6.768,29.865,-0.203,0.017,1.007,-5.244,-10.793,1.829,1178.671,-0.252,0.25,0.931,16.098,-49.512,-4.939,1602.908,0.602,-0.23,0.709,-7.134,0.305,8.902,542.715,2047,1,1,1,1,0,0,3,3,1,11
2018-07-05T12:07:51.203797,0.17,1.117,0.126,48.902,17.866,-25.854,2286.479,-0.489,0.375,0.892,16.22,-4.146,6.707,29.865,-0.065,-0.059,0.89,4.573,2.012,0.976,1178.671,-0.252,0.25,0.931,-12.927,-38.841,2.134,1602.908,0.602,-0.23,0.709,3.354,4.878,7.744,542.715,1804,1,1,1,1,0,0,3,3,1,11
2018-07-05T12:07:51.257442,0.11,0.949,0.1,5.793,-16.463,19.024,2286.479,-0.489,0.375,0.892,4.146,-9.085,-0.305,29.865,-0.065,-0.059,0.89,17.195,13.841,1.585,1178.671,-0.333,0.195,0.722,-22.439,68.598,-5.793,1602.908,0.523,-0.464,0.844,-26.585,19.634,9.817,542.715,-2048,1,1,1,1,0,0,3,3,1,11
2018-07-05T12:07:51.313591,0.134,0.951,0.08,13.049,10.183,-8.72,2286.479,-0.583,0.401,1.009,-7.683,-4.024,-5.244,29.865,-0.159,0.003,1.203,-8.598,-1.402,0.427,1178.671,-0.403,0.271,0.962,21.951,-13.841,-0.122,1602.908,0.523,-0.464,0.844,-5.915,5.549,9.085,542.715,-1091,1,1,1,1,0,0,3,3,1,11
2018-07-05T12:07:51.358712,0.134,0.951,0.08,-19.451,-0.915,-9.024,2286.479,-0.449,0.251,0.804,0.183,12.256,4.085,29.865,-0.109,-0.115,1.099,-10.244,1.524,3.476,1178.671,-0.403,0.271,0.962,13.902,-56.22,0.183,1602.908,0.526,-0.618,0.827,31.951,-14.817,-9.39,542.715,-453,1,1,1,1,0,0,3,3,1,11
2018-07-05T12:07:51.406340,0.125,1.042,0.123,-23.78,-0.976,-12.683,2286.479,-0.449,0.251,0.804,14.024,-4.756,9.329,29.865,-0.109,-0.115,1.099,7.378,2.683,3.78,1178.671,-0.277,0.256,0.943,-20.61,-59.146,8.171,1602.908,0.553,-0.169,0.751,12.683,-0.61,-16.28,542.715,-188,1,1,1,1,0,0,3,3,1,11
2018-07-05T12:07:51.454469,0.114,0.93,0.117,6.89,-6.28,8.171,2286.479,-0.435,0.374,0.859,2.439,-12.805,-0.915,29.865,-0.146,0.019,0.901,25.915,12.317,4.085,1178.671,-0.277,0.256,0.943,-24.634,56.463,-16.951,1602.908,0.553,-0.169,0.751,1.159,2.134,-12.073,542.715,-45,1,1,1,1,0,0,3,3,1,11
2018-07-05T12:07:51.509115,0.114,0.93,0.117,17.073,10.244,6.524,2286.479,-0.435,0.374,0.859,-8.72,-5.671,-6.585,29.865,-0.13,0.029,1.144,-12.439,-12.012,-3.537,1178.671,-0.315,0.167,0.737,12.744,10.732,-13.354,1602.908,0.628,-0.323,0.813,13.476,-7.622,10.183,542.715,2047,1,1,1,1,0,0,3,3,1,11
2018-07-05T12:07:51.564263,0.174,1.018,0.121,-6.707,-9.878,11.463,2286.479,-0.544,0.334,0.933,0.061,12.927,3.78,29.865,-0.13,0.029,1.144,-17.012,-4.634,-0.366,1178.671,-0.291,0.246,0.97,14.207,-33.659,9.573,1602.908,0.497,-0.489,0.804,-21.89,16.402,9.512,542.715,-2048,1,1,1,1,0,0,3,3,1,11
2018-07-05T12:07:51.608883,0.174,1.018,0.121,-11.28,-1.768,0.854,2286.479,-0.49,0.368,0.863,14.268,1.829,7.927,29.865,-0.119,-0.096,0.998,-0.244,6.951,2.256,1178.671,-0.291,0.246,0.97,-3.476,-54.329,13.171,1602.908,0.497,-0.489,0.804,5.366,9.146,-12.622,542.715,-1236,1,1,1,1,0,0,3,3,1,11
2018-07-05T12:07:51.658515,0.118,0.936,0.144,17.805,6.829,-19.146,2286.479,-0.49,0.368,0.863,4.695,-11.28,-2.805,29.865,-0.119,-0.096,0.998,15.732,18.841,3.11,1178.671,-0.351,0.251,0.912,-13.049,45,-14.756,1602.908,0.556,-0.286,0.863,31.646,-10.976,-11.707,542.715,2047,1,1,1,1,0,0,3,3,1,11
2018-07-05T12:07:51.704138,0.091,1.033,0.066,27.256,8.841,-15.305,2286.479,-0.507,0.354,0.904,-6.89,-7.195,-8.354,29.865,-0.208,0.04,1.1,-9.756,-12.317,-1.707,1178.671,-0.351,0.251,0.912,1.89,34.268,6.22,1602.908,0.556,-0.286,0.863,11.707,-16.037,7.5,542.715,1856,1,1,1,1,0,0,3,3,1,11
2018-07-05T12:07:51.750261,0.091,1.033,0.066,1.951,-4.634,3.78,2286.479,-0.507,0.354,0.904,-9.634,3.659,-3.354,29.865,-0.093,-0.07,1.018,-10.488,-9.268,0.183,1178.671,-0.347,0.199,0.841,-4.207,-29.207,6.951,1602.908,0.573,-0.448,0.728,-39.451,2.195,15.488,542.715,-2048,1,1,1,1,0,0,3,3,1,11
2018-07-05T12:07:51.801899,0.121,0.978,0.104,-9.146,-8.659,13.659,2286.479,-0.476,0.285,0.835,6.463,-2.317,4.878,29.865,-0.093,-0.07,1.018,0.244,-3.659,0.244,1178.671,-0.296,0.208,0.862,-4.085,-33.78,6.22,1602.908,0.507,-0.365,0.797,11.768,10.61,-11.585,542.715,2047,1,1,1,1,0,0,3,3,1,11
2018-07-05T12:07:51.846018,0.121,0.978,0.104,-4.756,2.683,0.427,2286.479,-0.509,0.395,0.911,2.622,-9.695,-1.707,29.865,-0.141,-0.02,1.011,8.841,7.439,1.463,1178.671,-0.296,0.208,0.862,3.049,19.085,-4.146,1602.908,0.507,-0.365,0.797,24.268,0.427,-8.963,542.715,-2048,1,1,1,1,0,0,3,3,1,11
2018-07-05T12:07:51.890637,0.118,0.961,0.094,3.963,6.037,-4.695,2286.479,-0.509,0.395,0.911,-3.354,-10.122,-4.573,29.865,-0.141,-0.02,1.011,-0.732,5.671,0.061,1178.671,-0.344,0.228,0.859,10.976,13.537,1.28,1602.908,0.586,-0.405,0.896,14.329,-1.159,-1.707,542.715,-1614,1,1,1,1,0,0,3,3,1,11
2018-07-05T12:07:51.939267,0.113,1.012,0.1,-10.427,-1.585,-10.854,2286.479,-0.513,0.365,0.917,-8.415,-6.402,-4.451,29.865,-0.196,-0.006,1.125,-12.5,-5,-1.463,1178.671,-0.344,0.228,0.859,-5.549,17.988,-12.805,1602.908,0.586,-0.405,0.896,-27.439,-3.659,2.317,542.715,-868,1,1,1,1,0,0,3,3,1,11
2018-07-05T12:07:51.983887,0.113,1.012,0.1,-14.939,0,-15.122,2286.479,-0.513,0.365,0.917,-8.354,-5,-2.927,29.865,-0.091,-0.064,1.018,-8.232,-15.732,0.488,1178.671,-0.335,0.242,0.917,-9.756,12.134,-7.622,1602.908,0.529,-0.391,0.756,0.854,-5.244,-5.183,542.715,-401,1,1,1,1,0,0,3,3,1,11
2018-07-05T12:07:52.031013,0.063,0.968,0.143,-21.159,3.354,-19.085,2286.479,-0.456,0.287,0.9,-0.061,0.732,0,29.865,-0.091,-0.064,1.018,-1.768,-12.561,1.159,1282.499,-0.369,0.17,0.858,-18.598,34.268,-2.622,1602.908,0.529,-0.391,0.756,32.256,-8.476,-18.049,542.715,2047,1,1,1,1,0,0,3,3,1,11
2018-07-05T12:07:52.101201,0.057,1.001,0.156,-0.671,4.939,-7.195,2286.479,-0.487,0.313,0.888,1.463,3.171,-1.585,29.865,-0.064,-0.061,1.054,1.159,-0.183,0.488,1282.499,-0.369,0.17,0.858,-6.159,12.439,1.768,1602.908,0.589,-0.246,0.806,-0.244,0.915,-0.793,542.715,-2048,1,1,1,1,0,0,3,3,1,11
2018-07-05T12:07:52.143314,0.057,1.001,0.156,5.793,1.22,3.415,2286.479,-0.487,0.313,0.888,3.11,6.707,0.61,29.865,-0.107,-0.058,1.049,3.11,-0.976,1.341,1282.499,-0.374,0.154,0.913,-3.049,-16.951,-3.659,1602.908,0.581,-0.328,0.813,-6.463,6.037,4.146,542.715,-1786,1,1,1,1,0,0,3,3,1,11
2018-07-05T12:07:52.190440,0.071,0.982,0.129,13.11,-0.427,4.695,2286.479,-0.506,0.344,0.877,3.415,3.11,-0.122,29.865,-0.107,-0.058,1.049,2.561,-2.073,-0.488,1282.499,-0.376,0.173,0.905,-3.232,-1.463,0.915,1602.908,0.581,-0.328,0.813,-4.817,3.537,1.768,542.715,-730,1,1,1,1,0,0,3,3,1,11
2018-07-05T12:07:52.242079,0.071,0.982,0.129,19.756,4.39,-2.5,2286.479,-0.512,0.339,0.89,0.488,1.037,-1.28,29.865,-0.113,-0.058,1.054,2.988,1.707,0.427,1282.499,-0.376,0.173,0.905,-5.305,-1.28,-2.378,1602.908,0.559,-0.359,0.826,-1.098,-0.549,1.28,542.715,-307,1,1,1,1,0,0,3,3,1,11
2018-07-05T12:07:52.285695,0.067,1.005,0.09,19.39,1.646,-1.951,2286.479,-0.512,0.339,0.89,1.341,1.89,-1.28,29.865,-0.113,-0.058,1.054,2.256,3.293,1.28,1282.499,-0.361,0.164,0.869,-3.659,-20.61,2.683,1602.908,0.566,-0.373,0.792,-2.317,-1.402,0.793,542.715,2047,1,1,1,1,0,0,3,3,1,11
2018-07-05T12:07:52.328811,0.067,1.005,0.09,14.756,0.549,1.524,2286.479,-0.498,0.335,0.878,1.159,0.793,-1.89,29.865,-0.106,-0.053,1.059,1.585,3.659,0.854,1282.499,-0.361,0.164,0.869,0.244,-8.171,4.146,1602.908,0.566,-0.373,0.792,5.976,-1.037,-2.683,542.715,2047,1,1,1,1,0,0,3,3,1,11
2018-07-05T12:07:52.388470,0.067,0.989,0.075,10.549,0.671,-2.317,2286.479,-0.5,0.334,0.871,2.195,0.366,-1.341,29.865,-0.105,-0.047,1.021,0.61,3.415,0.854,1282.499,-0.353,0.172,0.883,-2.195,-8.11,3.11,1602.908,0.576,-0.314,0.811,5.61,-0.244,-2.622,542.715,1098,1,1,1,1,0,0,3,3,1,11
2018-07-05T12:07:52.474702,0.064,0.998,0.062,7.744,0.061,-0.549,2286.479,-0.511,0.346,0.882,1.646,-0.061,-1.098,29.865,-0.122,-0.048,1.044,2.012,8.963,1.22,1282.499,-0.331,0.171,0.901,-4.878,-1.28,0.244,1602.908,0.57,-0.348,0.807,-4.878,-0.183,1.402,542.715,-1956,1,1,1,1,0,0,3,3,1,11
2018-07-05T12:07:52.520825,0.065,0.999,0.052,5.854,0.122,-1.585,2286.479,-0.511,0.346,0.882,1.341,0,-1.159,29.865,-0.122,-0.048,1.044,2.5,8.415,1.585,1282.499,-0.324,0.163,0.881,-2.378,-0.671,0.549,1602.908,0.57,-0.348,0.807,-0.488,0,-0.244,542.715,-1018,1,1,1,1,0,0,3,3,1,11
2018-07-05T12:07:52.568954,0.065,0.999,0.052,3.354,0.488,-4.512,2286.479,-0.499,0.346,0.843,-0.061,-0.915,-1.402,29.865,-0.145,-0.043,1.045,3.293,7.073,0.976,1282.499,-0.324,0.163,0.881,-5.305,15.122,-3.049,1602.908,0.573,-0.36,0.817,-4.207,-3.598,-2.439,542.715,-438,1,1,1,1,0,0,3,3,1,11
2018-07-05T12:07:52.611069,0.059,1.006,0.041,-0.61,-1.402,-5.488,2286.479,-0.499,0.346,0.843,-3.354,-5.854,-2.073,29.865,-0.145,-0.043,1.045,1.646,7.012,0.976,1282.499,-0.366,0.139,0.886,-3.415,12.988,-0.671,1602.908,0.582,-0.356,0.791,-1.524,-4.024,-2.866,542.715,2047,1,1,1,1,0,0,3,3,1,11
2018-07-05T12:07:52.657191,0.059,1.006,0.041,-7.378,-0.793,-7.866,2286.479,-0.477,0.327,0.846,-12.256,-12.927,-6.707,29.865,-0.16,-0.041,1.01,-1.402,5.427,0.915,1282.499,-0.366,0.139,0.886,-0.061,5.793,2.5,1602.908,0.582,-0.356,0.791,2.927,-4.512,-4.146,542.715,2038,1,1,1,1,0,0,3,3,1,11
2018-07-05T12:07:52.725373,0.04,1,0.053,-15.854,0.793,-7.866,2286.479,-0.507,0.324,0.938,-8.415,-15.61,-2.988,29.865,-0.139,-0.052,1.025,-12.5,-5.915,0.976,1282.499,-0.36,0.146,0.905,-1.463,3.537,-2.5,1602.908,0.583,-0.312,0.781,2.195,-0.305,-2.622,542.715,417,1,1,1,1,0,0,3,3,1,11
2018-07-05T12:07:52.766483,0.033,1.001,0.1,-27.317,-0.976,-1.524,2286.479,-0.507,0.324,0.938,-5.854,-7.927,1.22,29.865,-0.139,-0.052,1.025,-12.256,-8.049,0.366,1282.499,-0.335,0.149,0.877,-0.61,13.354,-4.817,1602.908,0.581,-0.336,0.815,1.707,-0.244,-2.683,542.715,-2048,1,1,1,1,0,0,3,3,1,11
2018-07-05T12:07:52.813610,0.033,1.001,0.1,-33.11,-0.854,-0.915,2286.479,-0.495,0.322,0.934,-7.012,-4.512,1.829,29.865,-0.117,-0.074,1.083,-6.646,-5.549,0.915,1282.499,-0.335,0.149,0.877,-2.012,33.171,-4.573,1602.908,0.581,-0.336,0.815,-0.793,-3.537,-3.78,542.715,-984,1,1,1,1,0,0,3,3,1,11
2018-07-05T12:07:52.876277,0.03,0.975,0.159,-20.244,-1.098,-4.878,2286.479,-0.48,0.296,0.914,-5.427,-2.073,0.122,29.865,-0.109,-0.084,1.077,-5.366,-7.805,1.159,1282.499,-0.438,0.147,0.875,-3.537,1.22,-6.463,1602.908,0.597,-0.367,0.805,-2.744,-5.61,-5.244,542.715,487,1,1,1,1,0,0,3,3,1,11
2018-07-05T12:07:52.922401,0.021,0.984,0.173,-5.732,1.463,-4.817,2286.479,-0.48,0.296,0.914,-2.927,-2.256,-0.183,29.865,-0.109,-0.084,1.077,-3.476,-2.5,1.829,1282.499,-0.428,0.127,0.89,-4.024,-2.927,-7.195,1602.908,0.597,-0.367,0.805,3.537,-6.829,-7.378,542.715,-316,1,1,1,1,0,0,3,3,1,11
2018-07-05T12:07:52.968023,0.021,0.984,0.173,3.72,0.976,-0.793,2286.479,-0.473,0.297,0.906,-0.793,-2.683,-0.976,29.865,-0.11,-0.085,1.042,-2.378,-0.915,0.61,1282.499,-0.428,0.127,0.89,-2.683,-7.378,-7.5,1602.908,0.605,-0.291,0.767,6.524,-4.878,-5.427,542.715,-378,1,1,1,1,0,0,3,3,1,11
2018-07-05T12:07:53.027182,0.026,0.989,0.144,7.378,1.524,3.049,2279.876,-0.478,0.304,0.908,-0.488,-1.159,-0.793,29.628,-0.108,-0.086,1.043,-1.646,0.61,-0.122,1282.499,-0.368,0.116,0.865,-0.854,-1.341,-1.707,1487.719,0.618,-0.285,0.784,0.915,-3.049,-2.683,541.129,-135,1,1,1,1,0,1,3,3,1,11
2018-07-05T12:07:53.094361,0.036,0.998,0.126,3.415,0.244,2.012,2279.876,-0.49,0.316,0.916,-0.427,-0.366,-0.488,29.628,-0.108,-0.086,1.043,-1.098,0.976,0.305,1282.499,-0.389,0.124,0.877,-0.366,4.756,-1.22,1487.719,0.614,-0.333,0.783,-5.488,-0.488,-0.305,541.129,291,1,1,1,1,0,1,3,3,1,11
2018-07-05T12:07:53.141989,0.036,0.998,0.126,0.244,1.098,-1.28,2279.876,-0.49,0.316,0.916,-0.854,-1.524,-0.366,29.628,-0.12,-0.091,1.051,0.61,0.61,0.549,1282.499,-0.403,0.125,0.893,-2.012,0.671,-1.402,1487.719,0.614,-0.333,0.783,2.195,-0.976,-2.378,541.129,2047,1,1,1,1,0,1,3,3,1,11
2018-07-05T12:07:53.188614,0.027,0.991,0.138,-4.695,0.793,-3.659,2279.876,-0.483,0.307,0.912,-0.854,-1.098,-0.366,29.628,-0.124,-0.091,1.051,0.61,1.463,0.732,1282.499,-0.403,0.125,0.893,-0.244,-1.707,-1.402,1487.719,0.614,-0.298,0.785,2.134,-2.561,-2.073,541.129,-1885,1,1,1,1,0,1,3,3,1,11
2018-07-05T12:07:53.234236,0.02,0.995,0.148,-5.61,0.61,-2.805,2279.876,-0.483,0.307,0.912,-1.22,-0.793,-0.183,29.628,-0.124,-0.091,1.051,0.915,-0.305,0.671,1282.499,-0.382,0.115,0.875,-1.159,-7.378,0.488,1487.719,0.614,-0.298,0.785,-4.878,-0.915,1.463,541.129,-918,1,1,1,1,0,1,3,3,1,11
2018-07-05T12:07:53.281864,0.02,0.995,0.148,-4.878,1.22,-1.22,2279.876,-0.474,0.296,0.908,-0.793,-1.037,0,29.628,-0.109,-0.092,1.041,1.28,-0.549,0.732,1282.499,-0.382,0.115,0.875,-1.585,-7.439,1.768,1487.719,0.613,-0.327,0.765,-5.976,0.061,2.378,541.129,-425,1,1,1,1,0,1,3,3,1,11
2018-07-05T12:07:53.338014,0.021,0.985,0.156,-4.085,0.671,0.244,2279.876,-0.48,0.309,0.917,0.061,-0.732,0.122,29.628,-0.109,-0.092,1.041,1.159,1.098,0.488,1282.499,-0.38,0.119,0.881,0.183,0.549,0.793,1487.719,0.62,-0.321,0.779,2.256,1.646,0.122,541.129,-106,1,1,1,1,0,1,3,3,1,11
2018-07-05T12:07:53.391658,0.022,0.988,0.161,-0.793,1.159,-0.732,2279.876,-0.48,0.309,0.917,-0.427,0.061,0.488,29.628,-0.115,-0.085,1.042,2.378,2.317,0.854,1282.499,-0.383,0.117,0.891,-0.427,-3.171,-1.098,1487.719,0.62,-0.321,0.779,1.341,0.732,0.061,541.129,2047,1,1,1,1,0,1,3,3,1,11
2018-07-05T12:07:53.438283,0.022,0.988,0.161,2.561,0.61,0.244,2279.876,-0.483,0.313,0.918,-1.524,3.171,1.463,29.628,-0.123,-0.077,1.058,3.72,1.159,0.671,1282.499,-0.383,0.117,0.891,0.488,0.183,0.61,1487.719,0.615,-0.318,0.78,-2.134,0.915,0.793,541.129,2047,1,1,1,1,0,1,3,3,1,11
2018-07-05T12:07:53.485911,0.023,0.994,0.148,5.305,1.037,0.976,2279.876,-0.479,0.303,0.894,0.61,5.488,1.463,29.628,-0.123,-0.077,1.058,5.793,-0.366,0.671,1282.499,-0.386,0.11,0.894,-1.037,-0.671,-1.524,1487.719,0.615,-0.318,0.78,-1.159,0.61,0.122,541.129,1036,1,1,1,1,0,1,3,3,1,11
2018-07-05T12:07:53.532535,0.023,0.994,0.148,5.305,0.61,-0.427,2279.876,-0.479,0.303,0.894,-0.976,-0.305,-0.122,29.628,-0.12,-0.076,1.049,5.549,-1.341,0.61,1282.499,-0.386,0.11,0.894,0.976,-8.902,-1.098,1487.719,0.618,-0.325,0.777,2.134,-0.061,-0.427,541.129,-467,1,1,1,1,0,1,3,3,1,11
2018-07-05T12:07:53.579160,0.019,0.996,0.133,5.976,2.256,-1.098,2279.876,-0.483,0.306,0.901,0,0.671,-0.061,29.628,-0.115,-0.075,1.042,1.768,0.183,0.488,1282.499,-0.374,0.111,0.877,3.476,14.878,-1.28,1487.719,0.614,-0.324,0.774,-2.012,1.341,-0.183,541.129,-821,1,1,1,1,0,1,3,3,1,11
2018-07-05T12:07:53.668901,0.026,0.993,0.13,0.305,0.976,-0.671,2279.876,-0.486,0.313,0.903,-0.549,-0.305,-0.244,29.628,-0.122,-0.072,1.046,0.488,2.012,0.488,1282.499,-0.384,0.124,0.893,12.5,4.024,-0.671,1487.719,0.613,-0.296,0.79,3.049,0.488,-0.061,541.129,-1829,1,1,1,1,0,1,3,3,1,11
2018-07-05T12:07:53.720540,0.021,0.995,0.133,-2.073,0.305,-1.463,2279.876,-0.486,0.313,0.903,-0.671,-0.671,-0.427,29.628,-0.122,-0.072,1.046,-0.183,2.683,0.671,1282.499,-0.389,0.137,0.887,11.768,3.72,-0.427,1487.719,0.613,-0.296,0.79,-4.634,2.195,2.805,541.129,-1186,1,1,1,1,0,1,3,3,1,11
2018-07-05T12:07:53.766663,0.021,0.995,0.133,-2.256,1.098,-1.646,2279.876,-0.489,0.307,0.901,-0.976,-3.537,-1.524,29.628,-0.127,-0.078,1.049,0,1.28,0.366,1282.499,-0.389,0.137,0.887,10.61,-1.89,1.707,1487.719,0.61,-0.323,0.772,-8.537,4.146,5,541.129,69,1,1,1,1,0,1,3,3,1,11
2018-07-05T12:07:53.878963,0.022,0.992,0.141,-3.598,0.488,0.183,2279.876,-0.486,0.308,0.908,-0.061,-2.805,-0.427,29.628,-0.126,-0.083,1.041,-0.366,0.976,0.244,1282.499,-0.398,0.164,0.856,5.122,6.402,4.817,1487.719,0.605,-0.344,0.771,-2.439,5.854,3.78,541.129,1018,1,1,1,1,0,1,3,3,1,11
2018-07-05T12:07:53.924585,0.022,0.992,0.141,-4.756,0.488,-1.037,2279.876,-0.48,0.309,0.913,-0.061,-2.073,0.061,29.628,-0.125,-0.077,1.042,0,1.524,0.427,1282.499,-0.398,0.164,0.856,1.159,-3.78,3.659,1487.719,0.599,-0.348,0.795,-1.89,3.598,2.317,541.129,743,1,1,1,1,0,1,3,3,1,11
2018-07-05T12:07:54.031143,0.02,0.988,0.152,-1.28,0.671,-0.854,2279.876,-0.476,0.309,0.913,-0.732,-1.402,-0.122,29.628,-0.129,-0.074,1.051,1.341,3.476,1.463,1301.827,-0.379,0.168,0.87,-5.183,1.037,3.232,1487.719,0.596,-0.343,0.784,2.683,0.732,0.244,541.129,-931,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:54.085288,0.02,0.988,0.152,-0.244,0.61,-0.671,2279.876,-0.477,0.308,0.908,-0.61,-0.549,-0.549,29.628,-0.138,-0.073,1.054,0.61,1.585,1.098,1301.827,-0.379,0.168,0.87,-5,3.963,2.073,1487.719,0.601,-0.333,0.788,2.561,1.037,-0.244,541.129,-1147,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:54.141438,0.02,0.993,0.146,0.122,0.793,-0.488,2279.876,-0.479,0.307,0.905,-0.366,-0.549,-0.305,29.628,-0.132,-0.08,1.036,0.183,0.549,0.366,1301.827,-0.394,0.154,0.867,-5.915,-2.744,1.585,1487.719,0.594,-0.348,0.784,-2.195,1.646,0.854,541.129,-539,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:54.187060,0.02,0.993,0.146,-0.427,0.427,-0.488,2279.876,-0.479,0.307,0.905,-0.244,-0.732,-0.122,29.628,-0.132,-0.08,1.036,0.549,3.537,1.037,1301.827,-0.392,0.143,0.887,-5.793,-1.951,-0.915,1487.719,0.594,-0.348,0.784,3.049,0.183,-0.366,541.129,685,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:54.236694,0.017,0.993,0.146,-1.341,0.305,0.122,2279.876,-0.483,0.31,0.909,-0.671,-1.159,-0.122,29.628,-0.143,-0.079,1.045,1.646,3.963,1.341,1301.827,-0.392,0.143,0.887,-3.354,-1.341,-0.183,1487.719,0.597,-0.34,0.789,0.732,-0.366,0,541.129,2047,1,1,1,1,1,1,3,3,1,11
